CustID,Age,TotalNumItems,TotalAmount
24338,18,30,8300.849999999999
33939,23,34,10864.410000000003
11749,19,32,8755.749999999996
42535,19,25,7169.289999999999
7501,25,25,7835.559999999999
15687,25,24,6982.94
49388,21,30,10623.84
35138,22,24,6837.75
2721,24,30,9042.84
30844,21,32,11380.41
44669,21,31,9070.59
18547,20,34,10048.85
23189,20,28,7073.58
6525,21,25,7909.25
41946,22,27,9260.109999999999
38528,25,30,10169.759999999997
21758,23,27,7509.289999999999
23817,20,32,10493.120000000003
42394,18,16,5130.919999999999
27666,20,27,7976.669999999999
35485,22,32,9441.570000000002
17130,19,33,9929.419999999998
5580,22,31,10025.630000000001
20804,24,34,11117.069999999998
34647,23,26,7546.839999999999
4285,21,30,7938.169999999998
19528,24,21,7017.769999999999
8787,18,25,6529.570000000001
12830,20,26,7372.809999999999
39793,25,36,10996.32
22557,25,26,7724.41
24351,22,26,7312.27
23951,19,28,8554.170000000002
3192,24,26,8281.17
38868,24,31,9002.28
26862,24,23,7525.55
44236,25,31,9202.54
41890,20,28,9630.32
3997,19,34,10373.480000000003
445,19,23,7386.599999999998
25447,18,41,13312.0
36527,19,30,6676.129999999999
4172,18,28,7273.61
21720,24,21,5303.8
25200,25,28,7849.360000000001
34948,18,41,11828.400000000001
4937,20,23,7660.209999999998
49117,23,29,10045.68
23947,22,29,8422.19
37601,22,26,10070.65
39537,20,21,5734.7300000000005
29814,19,32,9422.77
46196,23,29,8727.269999999997
28196,24,33,9029.670000000002
23196,19,34,9192.429999999998
9998,24,28,7075.0199999999995
25609,21,30,10063.99
39828,21,25,6379.810000000001
22328,21,16,4866.889999999999
20300,18,41,11549.590000000002
38682,24,32,10086.43
14599,23,27,7342.830000000002
47735,21,31,9387.340000000002
31508,20,40,10345.419999999998
1965,20,27,8161.25
4953,22,27,8320.029999999999
12792,25,30,8483.499999999998
6157,19,26,7322.13
15314,24,27,10209.31
19938,19,25,7697.010000000001
31921,25,33,10039.88
30807,24,23,7986.970000000001
47520,19,22,4315.719999999999
16187,23,39,14398.059999999998
47156,21,39,10671.690000000002
812,24,33,9712.789999999999
16622,23,30,10221.93
16288,21,21,6035.029999999999
10035,23,35,11540.88
33095,21,34,10625.529999999999
1763,21,33,9018.699999999999
39833,19,25,6722.73
5028,18,34,10472.309999999998
18877,21,21,5692.4800000000005
49012,25,19,5039.57
13135,23,32,9718.99
46756,22,29,10014.710000000003
24624,21,32,9278.260000000002
46590,24,28,7583.45
27434,19,27,10400.279999999997
27489,22,26,7579.990000000001
36512,18,25,5927.969999999999
5467,24,24,6105.93
18143,22,30,7989.99
26023,24,32,9812.029999999999
9977,20,19,6095.36
29439,24,28,7528.369999999998
34751,24,33,10904.809999999998
18738,20,31,8746.630000000001
4924,18,29,9104.06
4180,23,38,9772.68
36967,23,31,9503.289999999999
29676,18,41,13135.13
37022,25,29,8386.41
8917,23,27,8248.760000000002
12140,21,25,8081.7300000000005
31915,19,25,6793.84
32220,18,36,9593.01
117,21,24,8748.97
20992,20,31,9739.33
10027,18,29,8904.169999999998
47119,23,33,11099.310000000001
20059,18,23,7501.45
23150,18,18,6147.050000000001
35804,23,33,11106.96
40623,18,26,8333.51
26914,18,30,7564.129999999999
27456,23,33,10476.28
39081,23,26,8803.44
37445,19,35,10897.720000000001
13335,21,26,6344.4
48214,20,19,6848.660000000002
41233,20,35,11528.699999999999
7455,18,27,8316.86
10305,23,29,7758.479999999997
17597,22,25,7791.140000000003
27928,22,27,8040.480000000001
8140,20,34,8491.289999999999
31788,19,28,10911.349999999999
12919,21,24,7944.889999999999
32408,21,19,5813.66
12566,25,24,6173.9400000000005
46775,21,35,11385.929999999998
6432,18,31,10408.86
14331,18,38,9994.539999999997
10266,19,30,9898.15
5466,25,29,8617.74
18058,21,32,8714.440000000002
13114,25,30,9221.730000000001
31797,25,22,7313.7
46210,21,20,6497.330000000001
26981,24,32,10087.330000000002
3505,23,37,11045.920000000002
36552,25,27,8128.56
2781,21,37,11633.44
39846,18,31,9667.509999999997
33003,20,27,9757.12
18411,25,35,11731.83
409,24,26,6321.12
11575,18,32,7643.870000000003
46484,18,31,8597.879999999997
41434,25,44,13505.270000000002
1008,22,30,9215.849999999999
23271,25,34,11185.610000000002
42984,22,32,8608.33
217,25,28,8771.62
32192,21,30,8949.37
9741,23,34,11892.649999999998
20212,24,24,7765.53
9533,23,22,5866.490000000001
9789,24,35,12269.400000000003
14919,18,25,7264.340000000001
31569,23,26,7131.9800000000005
12045,24,27,9041.64
33435,22,31,10705.900000000001
23977,21,33,10075.020000000004
6711,22,23,6723.1900000000005
22912,19,34,10376.560000000001
44518,18,23,7575.119999999999
34153,25,27,7820.719999999999
21882,22,25,7220.919999999999
1759,22,26,7770.440000000001
1680,23,23,5888.340000000001
14728,22,27,7943.48
6058,22,30,9319.07
3179,23,23,6831.719999999999
8980,18,23,7981.220000000001
23561,24,30,8751.580000000002
19785,18,28,7605.159999999999
24922,21,24,8203.39
3627,19,24,8815.07
24386,21,41,14702.39
9485,23,28,8981.599999999999
1993,25,30,8882.849999999999
38745,23,21,6860.5199999999995
27262,22,29,7421.3499999999985
19526,22,30,8045.9400000000005
19787,25,34,9697.269999999999
21363,22,36,10763.5
29362,21,29,9481.050000000005
25432,20,25,8012.9
30012,24,32,9618.820000000002
37026,20,30,9157.75
46390,23,30,10551.890000000001
34490,23,28,9161.74
10855,20,33,11858.210000000001
48940,19,25,8245.64
15089,23,32,9879.410000000002
49116,19,35,10118.169999999996
5783,22,34,10628.959999999997
4344,20,29,9015.49
12129,25,23,7117.0199999999995
21289,24,35,10836.58
28023,18,22,7003.15
30818,25,30,10249.13
15975,24,26,7578.040000000001
48644,23,27,7763.259999999999
45587,25,28,7753.12
41795,25,41,11663.15
39469,20,37,13059.34
17092,18,29,7974.060000000001
29407,18,26,7307.52
27152,20,21,6664.99
1792,18,23,6107.869999999999
43408,18,29,9257.100000000002
25048,24,37,10868.74
22144,20,35,9459.119999999999
510,21,24,6491.160000000001
40377,25,29,9021.03
28230,23,38,11590.400000000001
11972,19,23,6819.240000000002
47546,23,32,9223.91
20010,21,20,6911.27
10700,25,24,7424.18
30337,23,28,9749.88
16152,25,31,9530.510000000002
2594,20,35,10611.94
17608,19,26,8812.14
28691,19,30,8836.76
46807,22,34,10040.82
19350,20,29,9037.300000000001
6718,24,20,5324.679999999999
9676,23,32,10018.48
9649,25,20,5727.450000000001
25272,25,27,8793.2
21846,20,28,7068.8
1140,19,25,7348.0
11702,20,30,8436.5
17709,25,32,9731.650000000001
24016,22,31,9755.050000000003
1916,20,40,11114.699999999999
20818,20,20,6845.459999999999
14206,25,31,9789.810000000001
11031,22,30,8379.640000000001
12374,23,18,5203.469999999999
46663,25,23,6503.01
20899,25,35,11027.76
9161,24,26,7269.9900000000025
37061,21,28,9934.3
38496,25,34,11312.809999999998
29495,23,25,6781.420000000001
48862,20,32,7902.39
49119,25,20,6568.799999999999
20012,18,22,7260.8099999999995
3401,20,20,6249.51
42055,18,32,11611.51
1732,21,35,10156.07
41024,19,38,14383.25
20120,22,24,6532.13
33104,22,30,10017.669999999998
33599,18,33,11524.99
4692,21,32,8733.410000000002
36834,20,33,11366.65
11319,20,32,9846.989999999998
354,24,18,4787.170000000001
5672,19,28,9222.31
10628,23,25,9991.779999999997
918,24,22,6075.620000000002
27129,24,36,12600.520000000002
20477,23,28,9971.78
7788,22,30,7542.459999999999
29743,19,34,10754.89
20798,25,28,7623.460000000002
4809,19,34,10181.44
43045,19,34,12414.99
17946,22,26,8514.86
8836,23,31,9774.65
39390,25,35,12471.909999999998
46554,25,31,10322.05
27476,22,37,13828.239999999998
20051,18,32,10842.119999999999
28474,21,30,7686.01
10584,21,29,7592.460000000001
14409,22,25,6138.79
31998,25,25,7849.719999999999
12446,21,31,8494.609999999999
16009,25,30,9014.170000000002
5128,22,28,8673.960000000001
25016,23,31,8458.809999999996
6516,24,33,10155.800000000003
43596,21,27,7688.879999999999
31353,24,30,7356.9400000000005
20376,18,28,7308.739999999999
13637,18,26,7889.56
13069,25,32,10140.509999999998
13348,20,29,7796.1799999999985
11836,22,38,11098.809999999996
15911,21,32,9707.75
18932,18,36,10444.970000000001
35528,20,35,13112.7
23017,18,27,9427.7
27759,22,23,6893.460000000001
18800,22,27,6487.169999999999
12005,25,41,13512.51
34894,21,29,8343.57
17593,18,37,11468.859999999997
14367,19,32,9782.500000000002
30442,25,34,11479.340000000002
17987,20,28,9093.130000000003
47101,18,32,8444.43
1904,23,33,10587.940000000002
13888,19,31,8603.43
6464,22,33,9954.22
7089,18,40,11634.39
43936,25,37,10745.130000000001
46615,18,29,8306.42
29075,23,23,7283.229999999999
30945,20,42,10994.710000000001
48173,23,24,7712.580000000001
19445,22,30,9229.34
36756,25,28,7315.9000000000015
44652,18,30,10480.28
16456,25,27,8468.19
33791,19,23,7646.110000000001
41779,22,28,10847.550000000001
42940,20,29,7413.049999999998
23461,21,30,7366.389999999999
41198,24,40,14336.380000000003
7696,24,29,8798.060000000001
14187,19,31,8791.699999999999
8377,19,26,6997.4
1390,18,29,9218.150000000001
9576,20,27,9632.36
9047,20,20,6637.58
2313,21,26,7594.280000000001
41086,23,20,6961.080000000001
33629,18,25,7189.569999999999
5708,22,30,9575.319999999996
44338,21,31,8092.45
25373,24,36,11553.379999999997
35720,20,34,11394.919999999998
12076,24,28,10659.099999999997
21353,21,33,9829.58
11966,22,33,9785.570000000002
27611,20,37,10266.400000000001
6333,23,21,6850.2300000000005
11004,25,38,11758.27
23698,23,26,8997.32
534,18,33,10818.29
39417,25,28,9418.250000000002
27754,24,35,11209.989999999998
30744,21,30,10056.890000000001
20006,19,27,7356.0599999999995
34829,20,31,11023.800000000003
20944,18,35,11482.380000000001
35558,22,19,3955.7699999999995
26190,19,28,10091.869999999999
32976,25,29,7297.530000000002
44933,21,35,11976.209999999997
36968,19,32,8404.53
30339,22,42,13113.119999999999
24289,25,33,10598.97
10189,18,38,12422.779999999995
12772,18,21,7361.629999999998
30600,23,25,7430.76
24564,25,37,10872.060000000001
49097,20,30,9671.219999999998
10860,24,23,7553.820000000001
19571,19,30,8970.450000000003
9552,24,37,11392.560000000001
36918,25,24,8266.39
6916,25,25,8699.55
18956,23,24,8849.04
23415,21,28,8244.619999999999
38467,24,27,7640.57
5119,19,29,8260.47
5537,19,31,10319.38
1581,25,33,11182.65
9866,25,24,7260.049999999998
42900,24,36,10738.209999999995
22047,22,28,9238.25
33047,22,30,10567.600000000004
40209,22,28,8664.2
38175,24,27,6916.240000000002
7624,18,37,11954.72
9367,23,29,8460.830000000002
41705,21,28,7001.84
41336,21,27,8493.72
9238,23,28,8818.33
27208,22,38,11982.740000000002
46194,18,29,8941.450000000003
46177,20,18,4746.16
35560,18,29,9819.8
16592,21,26,8203.36
37364,21,24,6770.81
16780,23,27,9219.289999999999
46830,23,25,7585.02
35072,23,26,7905.15
24727,19,22,7174.81
20478,22,29,8431.539999999999
24971,19,29,7987.94
42222,18,27,7081.799999999999
23849,19,27,7634.569999999999
17276,23,29,8070.470000000001
43780,19,27,8041.000000000001
38416,25,36,10381.830000000004
10167,23,31,10566.119999999997
45499,24,33,11423.509999999995
30473,18,42,11810.4
46097,25,28,9153.539999999999
22066,23,30,9785.109999999999
20395,21,34,10737.74
44597,18,28,8660.870000000003
49114,20,30,9484.250000000002
17781,20,30,9213.220000000001
36311,23,32,11521.219999999998
16970,19,32,9949.34
45573,22,27,9616.229999999998
46794,18,36,10412.029999999999
28758,20,35,10700.180000000004
13747,19,34,10948.699999999997
36661,18,30,9064.800000000001
19028,18,37,9455.75
38938,24,36,12051.45
17171,25,29,7592.2
17753,22,26,7274.84
12494,24,24,8001.6500000000015
11958,22,30,10225.03
6590,22,33,9718.760000000002
34972,24,30,8840.600000000002
48937,25,40,11400.490000000002
38846,25,25,7274.509999999999
14371,23,25,6711.47
6426,20,30,9302.45
19651,24,30,9917.820000000002
12367,18,22,7085.92
28455,25,22,7961.4400000000005
10801,19,34,9289.939999999997
4453,24,26,8066.089999999998
12512,21,37,13128.490000000003
46114,23,32,9629.870000000003
37470,18,25,7032.390000000002
45597,25,27,8102.999999999998
40926,21,44,11999.989999999993
5090,19,30,9415.759999999998
36778,25,38,12243.48
25748,18,35,8831.39
34209,24,33,9866.550000000001
14421,23,22,6770.319999999998
39956,20,34,10310.96
31553,22,27,8673.74
9087,25,27,9554.190000000002
26855,18,33,11477.329999999998
8962,23,31,11265.699999999997
14458,19,31,11672.669999999998
1294,20,26,5816.540000000002
3907,25,26,7179.740000000002
7152,19,33,7729.390000000001
14612,23,29,10327.180000000002
12542,19,36,10477.04
15207,19,35,10026.869999999999
32908,21,39,11727.3
39538,23,35,10818.5
24072,20,34,9776.239999999998
15661,23,33,7916.919999999999
32626,18,22,4302.96
18339,20,42,11745.459999999997
47619,25,28,8098.46
11980,25,28,8742.490000000002
46227,22,26,8632.839999999998
20572,18,27,9095.27
7864,20,27,8211.31
4529,20,27,7200.94
16609,22,30,8468.900000000001
44851,20,33,10247.59
42476,19,28,9342.140000000001
10366,23,24,7256.870000000002
21142,25,30,11111.509999999998
19675,22,29,7015.68
10711,24,18,5058.620000000001
27405,20,26,7789.579999999999
20537,19,27,9079.800000000001
23300,22,23,6673.3
16765,21,27,7829.51
1634,22,26,7239.540000000001
24488,25,24,8100.969999999999
27223,18,30,8999.929999999997
4408,20,33,7829.179999999999
27177,22,27,7575.920000000002
34395,22,27,8454.069999999998
46004,18,30,11136.920000000002
8591,24,33,9943.300000000003
44800,20,31,10573.439999999999
42904,23,27,6936.69
35413,21,34,10273.17
47309,24,34,9826.18
39132,23,35,9955.820000000003
24034,18,36,10336.050000000001
1003,25,29,8383.48
26074,20,27,7911.0
14586,22,34,9903.38
9129,24,33,10313.810000000001
5626,25,22,6300.400000000001
14767,23,23,8028.91
33573,23,19,6372.299999999999
11948,25,37,11356.060000000003
11594,25,38,10513.600000000002
17068,25,24,6857.55
41058,19,38,11562.83
41896,19,28,8900.539999999999
36649,22,31,8775.46
10294,18,30,10359.549999999996
6826,22,28,8580.490000000003
5960,21,27,8413.990000000002
41799,23,25,8489.44
25225,24,32,10697.909999999998
40527,19,25,7236.710000000001
9728,23,29,6878.460000000001
40406,21,21,7269.16
23782,24,27,10146.93
26473,22,31,8565.35
46463,25,25,6900.13
28403,22,24,7296.240000000002
29711,22,28,8851.440000000002
25439,19,26,8027.130000000002
31013,20,40,12056.01
9993,23,30,9059.730000000001
13408,23,30,10135.11
49672,18,32,10653.01
40747,20,24,6491.979999999999
14500,25,28,9498.2
23992,23,30,8151.500000000002
14096,20,34,9553.809999999998
34875,19,35,8599.28
5352,18,34,9084.37
15493,23,25,7936.87
16,19,24,7064.340000000002
7565,20,27,7975.170000000001
33686,25,23,6912.07
19206,23,40,14411.029999999995
17693,20,40,12848.679999999998
42310,19,30,9268.480000000003
22020,25,34,9386.91
16458,19,30,7995.290000000001
4741,21,34,9495.24
46023,20,33,9883.810000000001
7453,20,34,10298.88
19966,25,25,9337.77
23004,20,38,11402.859999999997
32568,21,29,8501.47
28870,21,39,13145.390000000001
25076,22,26,8226.220000000001
37509,24,31,9090.590000000004
21430,23,30,9284.91
33014,25,30,7940.42
22428,23,40,12585.449999999999
48909,19,33,9646.140000000001
34133,20,30,8999.529999999999
15309,22,32,11214.91
40705,19,31,7616.980000000001
11063,20,39,13043.179999999998
11733,25,22,7307.6
29698,19,39,12590.519999999999
2342,20,28,7292.2400000000025
17120,19,38,11534.529999999999
17473,18,28,6377.649999999999
16697,21,26,9000.09
41115,25,44,11169.020000000002
44347,20,30,9537.210000000001
28117,21,25,7388.820000000001
27392,21,37,11777.57
16388,22,26,8132.510000000001
35059,22,35,11967.710000000001
25471,18,35,10728.579999999998
34272,19,25,9520.42
36272,20,24,6480.91
46151,21,34,9709.579999999998
20110,23,29,9754.550000000001
9014,23,21,6812.95
31684,23,44,15676.7
24777,24,24,7352.020000000002
42547,24,33,8662.92
10169,25,35,10939.890000000003
3220,24,33,11202.949999999999
31254,24,29,7835.91
35283,25,38,12702.630000000001
3745,21,31,10626.719999999996
27148,25,27,8780.140000000003
19138,21,26,7095.879999999999
49056,21,34,10598.830000000004
11406,21,29,8886.55
5900,21,32,10017.29
14710,22,22,7360.880000000002
31061,22,31,8711.239999999998
19457,24,33,10323.310000000001
44418,18,35,10812.599999999999
16984,19,35,11227.029999999999
36300,24,31,7167.829999999999
29911,18,22,6625.770000000001
19506,18,31,9716.83
33595,22,30,8550.74
45050,20,38,10811.319999999996
24443,23,23,9103.26
5603,19,30,9649.35
19609,20,37,13594.060000000003
47354,20,33,9894.129999999997
40067,18,30,7789.910000000001
47888,23,30,8580.279999999997
20072,21,32,10246.67
11916,22,40,13133.619999999999
22221,20,38,11311.16
10497,25,24,6284.14
10732,19,34,10777.78
23443,18,35,11112.160000000003
6882,24,26,6291.870000000001
8143,20,21,7211.8200000000015
1929,25,22,6813.94
35901,19,34,9817.120000000003
16917,20,25,8085.969999999999
30708,24,38,10881.289999999997
33729,25,36,10649.0
6303,22,30,11147.109999999999
3798,23,30,10176.089999999998
17840,24,27,8169.91
47069,19,25,8496.310000000001
1851,19,33,11438.669999999998
37179,19,35,10871.36
37816,18,22,7650.770000000001
44657,24,30,9266.009999999998
14936,21,30,6394.300000000001
37751,21,30,9781.160000000002
45710,23,30,9136.949999999999
18204,21,32,8809.460000000001
619,19,23,7337.6900000000005
20343,18,38,12123.560000000001
40157,23,27,9580.329999999998
39131,19,23,7005.200000000001
16519,20,27,9632.359999999999
29321,25,27,8630.14
35662,22,24,7306.480000000001
27901,20,28,8503.499999999998
30860,20,30,9478.509999999998
572,20,28,10707.730000000001
21665,23,19,4015.74
23351,25,34,7727.140000000001
26058,24,29,8873.640000000001
3176,20,26,6353.49
30608,25,28,7002.52
2644,21,24,7440.049999999999
16897,24,20,5730.59
10931,23,24,7518.529999999998
33069,23,27,8379.449999999999
5702,25,24,7110.600000000001
6300,18,37,12675.82
14481,20,27,8576.02
19258,23,36,11765.630000000001
31778,23,35,10456.560000000001
44031,24,30,8347.890000000001
22114,21,27,7988.919999999999
10692,20,30,9542.739999999998
20896,24,33,10911.48
5024,18,29,8026.2300000000005
3560,18,32,11093.119999999999
23259,24,30,8624.79
35654,21,26,7243.02
5491,25,24,7694.06
13116,22,23,7384.810000000001
44170,18,36,8646.829999999996
12460,21,25,7280.68
4779,22,26,9228.140000000001
45846,25,33,9301.809999999998
13384,19,35,11117.51
39011,19,33,9653.770000000002
1656,18,34,9351.630000000001
22384,22,25,6129.29
16942,24,25,6904.660000000001
41195,22,30,8915.61
36927,18,33,10244.240000000002
21504,25,34,11589.05
45274,25,30,9213.2
42604,23,26,6079.88
29652,18,31,8658.8
9302,22,23,7186.270000000001
26563,20,29,8109.040000000001
34477,23,31,9608.790000000003
36250,24,27,7456.319999999999
21725,22,29,7988.540000000001
26011,24,26,7312.500000000002
45183,18,30,9744.7
47868,18,27,7580.47
49497,23,26,8589.009999999998
4720,19,27,8616.39
47112,22,24,8366.68
40397,19,35,11555.949999999999
25788,20,33,9713.959999999997
9152,18,29,8428.220000000001
16847,24,24,6361.770000000001
46106,23,38,11746.78
24083,21,27,7522.109999999999
1033,23,26,8161.210000000001
20148,25,36,12137.820000000002
22142,23,36,12757.0
33364,19,29,9452.590000000002
35089,18,25,8608.14
46453,19,31,9362.15
36876,25,29,8587.190000000002
39203,21,29,9557.999999999998
21358,22,33,10548.73
1836,25,21,6175.5599999999995
39605,19,35,9881.57
3750,22,31,8539.059999999998
18815,22,37,10120.310000000001
34670,23,36,11697.479999999998
7655,21,40,11165.090000000002
19690,20,30,7482.42
33560,24,26,7256.66
48921,22,24,7453.820000000001
30077,20,29,10257.41
45757,18,25,8421.01
11590,23,37,12161.560000000001
49430,25,27,7662.260000000001
14750,25,35,10170.709999999995
35198,25,31,8618.119999999999
17572,22,31,8581.12
43292,24,18,5110.659999999999
49262,21,31,9431.36
15769,25,23,5673.219999999999
35036,21,28,8550.2
10531,25,22,7452.5599999999995
20796,23,27,8468.47
39725,25,34,11121.020000000002
11359,20,31,10261.090000000002
16824,24,39,12644.970000000001
8404,24,25,6763.63
2545,24,31,9795.679999999998
25008,25,32,9073.089999999998
11019,19,42,12328.529999999997
36853,25,30,7775.679999999999
35209,20,32,10305.599999999999
2800,21,28,9269.75
16995,25,26,7527.619999999999
6354,23,37,8939.800000000001
13812,25,23,6885.28
15012,25,30,8877.439999999999
35156,22,26,7123.490000000001
2804,23,28,8302.44
25041,18,24,6568.590000000001
11657,18,27,8272.91
15096,22,31,10812.04
27122,22,25,7160.100000000001
33254,22,33,10010.800000000003
36249,18,40,11698.570000000002
11156,23,26,8507.25
39130,24,23,7433.619999999999
49378,23,28,8092.080000000002
34029,21,29,8613.67
16851,25,35,11094.320000000002
47075,25,27,8488.32
259,21,17,5559.1
10658,22,31,10136.460000000001
8030,25,31,9871.950000000003
30966,19,23,6291.27
24312,19,24,5888.530000000001
39097,19,22,7482.470000000001
10228,23,24,8620.22
37278,19,29,8694.659999999998
